,Author ID,Position,Country,Continent,Author name,Organization,Code,Region,Income group
6856,8838320600,First Author,IND,Asia,Singh S.,"University College of Medical Sciences, University of Delhi",IND,South Asia,Lower middle income
6857,8838767200,First Author,USA,North America,Casey P.,"Department of Obstetrics and Gynecology, Mayo Clinic",USA,North America,High income
6858,8840318600,Co-author,LBN,Asia,Abi-Gerges A.,"Rose-Marie Chagoury School of Medicine, Lebanese American University, P.O. Box 36",LBN,Middle East & North Africa,Lower middle income
6859,8840752300,Co-author,ROU,Europe,Sirli R.,"Center for Advanced Research in Gastroenterology and Hepatology, Department of Gastroenterology and Hepatology, University of Medicine and Pharmacy",ROU,Europe & Central Asia,High income
6860,8840763000,Co-author,USA,North America,Ton H.,"Department of Psychiatry and Behavioral Sciences, University of California Davis",USA,North America,High income
6861,8840885200,Co-author,AUS,Oceania,Gunasekera H.,"The University of Sydney, The Children’s Hospital",AUS,East Asia & Pacific,High income
6862,8841062900,Co-author,AUS,Oceania,Clarke D.M.,"School of Clinical Sciences, Monash Health, Monash University",AUS,East Asia & Pacific,High income
6863,8841196600,Co-author,CAN,North America,Guyatt G.,"Department of Health Research Methods, Evidence and Impact, McMaster University, ON",CAN,North America,High income
6864,8842025200,First Author,GEO,Asia,Shah N.,Medical University,GEO,Europe & Central Asia,Upper middle income
6865,8842569900,Co-author,CHE,Europe,Pfaltz M.C.,"Department of Consultation-Liaison Psychiatry and Psychosomatic Medicine, University Hospital Zurich",CHE,Europe & Central Asia,High income
6866,8843398100,First Author,USA,North America,Parkas V.,"Department of Medical Education, Division of Infectious Diseases, Icahn School of Medicine",USA,North America,High income
6867,8845418600,Co-author,CAN,North America,Strahlendorf C.,"Pediatric Hematology/Oncology/BMT, BC Children's Hospital",CAN,North America,High income
6868,8846440900,Co-author,CHN,Asia,Liu H.,"Sichuan University, Ministry of Education, Sichuan Children’s Clinical Research Center, President’s Office, West China Second University Hospital, Sichuan University, Pediatric Department, West China Second University Hospital, Sichuan University",CHN,East Asia & Pacific,Upper middle income
6869,8847131600,Co-author,CAN,North America,Storr C.,"School of Physical and Occupational Therapy, Faculty of Medicine and Health Sciences, McGill University",CAN,North America,High income
6870,8847131700,First Author,CAN,North America,Thomas A.,"School of Physical and Occupational Therapy, Institute of Health Sciences Education, Faculty of Medicine and Health Sciences, McGill University",CAN,North America,High income
6871,8849508500,Co-author,USA,North America,Siddall V.J.,"Stritch School of Medicine, Loyola University",USA,North America,High income
6872,8850323400,First Author,GBR,Europe,Vivekananda-Schmidt P.,"The Medical School, University of Sheffield",GBR,Europe & Central Asia,High income
6873,8851943100,Co-author,USA,North America,Wimmers P.F.,"Center for Educational Development and Research, David Geffen School of Medicine, University of California, PO Box 951722",USA,North America,High income
6874,8852478500,Co-author,AUS,Oceania,Clemans A.,"Monash Education Academy, Monash University",AUS,East Asia & Pacific,High income
6875,8852699300,Co-author,USA,North America,Fuchs J.D.,"Department of Medicine, University of California, UCSF, Department of Public Health",USA,North America,High income
6876,8852978600,Co-author,DEU,Europe,Holzer M.,"Institute for Medical Education, University Hospital",DEU,Europe & Central Asia,High income
6877,8853885700,First Author,USA,North America,Leppert M.L.O.,"Kennedy Krieger Institute, Johns Hopkins University School of Medicine",USA,North America,High income
6878,8855540100,Co-author,AUS,Oceania,Ranmuthugala G.,The University of Queensland,AUS,East Asia & Pacific,High income
6879,8855871800,First Author,USA,North America,Clarke S.O.,"Department of Emergency Medicine, University of California",USA,North America,High income
6880,8856563100,Co-author,USA,North America,Petrova A.,"Rutgers Robert Wood Johnson Medical School, Medical Education Building",USA,North America,High income
6881,8857515800,First Author,AUS,Oceania,Shipton E.E.,"School of Medicine, University of Notre Dame Australia UNDA",AUS,East Asia & Pacific,High income
6882,8859534400,Co-author,NLD,Europe,Hulshof C.,"Department of Education, Utrecht University",NLD,Europe & Central Asia,High income
6883,8862905400,Co-author,SWE,Europe,Wahlqvist M.,"Department of Research, Sahlgrenska University Hospital, Development, Education and Innovation",SWE,Europe & Central Asia,High income
6884,8863175300,Co-author,GBR,Europe,Shaw S.,"Department of Renal Medicine, Royal Derby Hospital, University Hospitals of Derby, Burton NHS Foundation Trust",GBR,Europe & Central Asia,High income
6885,8864134200,Co-author,IRL,Europe,England A.,"School of Medicine, Brookfield Health Sciences, University College Cork",IRL,Europe & Central Asia,High income
6886,8865810400,First Author,USA,North America,Eckleberry-Hunt J.,Beaumont Health Medical Office,USA,North America,High income
6887,8865811800,First Author,USA,North America,Lakshminrusimha S.,"Department of Pediatrics, UC Davis Health",USA,North America,High income
6888,8866292200,Co-author,USA,North America,Aultman J.M.,"Community Medicine, Northeast Ohio Medical University",USA,North America,High income
6889,8867117700,First Author,USA,North America,Krohn K.M.,"Department of Medicine, University of Minnesota",USA,North America,High income
6890,8867356700,Co-author,GBR,Europe,Bowdin S.,"NHS East Genomic Laboratory Hub, Cambridge University Hospitals NHS Foundation Trust",GBR,Europe & Central Asia,High income
6891,8868668100,Co-author,USA,North America,Tupesis J.,University of Wisconsin-Madison Global Health Institute,USA,North America,High income
6892,8868800300,Co-author,AUS,Oceania,Kondalsamy-Chennakesavan S.,"Toowoomba Regional Clinical Unit, Medical School, Faculty of Medicine, The University of Queensland Toowoomba",AUS,East Asia & Pacific,High income
6893,8871531700,Co-author,USA,North America,Pradhan A.,Rutgers Robert Wood Johnson Medical School,USA,North America,High income
6894,8871599800,Co-author,FRA,Europe,Angoulvant D.,"Department of medical, Faculty of medicine, University Hospital of Tours",FRA,Europe & Central Asia,High income
6895,8872574700,Co-author,GBR,Europe,Reed M.R.,University College London Hospitals NHS Foundation Trust,GBR,Europe & Central Asia,High income
6896,8873002900,First Author,USA,North America,Kin C.,"Department of Surgery, Stanford University, School of Medicine, Stanford",USA,North America,High income
6897,8873645200,First Author,AUS,Oceania,Aston-Mourney K.,"School of Medicine, Deakin University, Deakin University, IMPACT, Institute for Innovation in Physical and Mental Health and Clinical Translation",AUS,East Asia & Pacific,High income
6898,8874933700,Co-author,NLD,Europe,Rademakers J.,"Nivel, Netherlands Institute for Health Services Research, PO Box 1568, BN, Department of Family Medicine, Care and Public Health Research Institute, CAPHRI, Maastricht University",NLD,Europe & Central Asia,High income
6899,8875022700,First Author,USA,North America,Showstark M.,"Yale University, Assistant Online Program",USA,North America,High income
6900,8875085700,Co-author,POL,Europe,Sarna-Boś K.,"Department of Dental Prosthetics, Medical University of Lublin",POL,Europe & Central Asia,High income
6901,8875650000,Co-author,USA,North America,Morales K.H.,"Department of Biostatistics, Epidemiology, and Informatics, Center for Clinical Epidemiology and Biostatistics, Perelman School of Medicine, University of Pennsylvania",USA,North America,High income
6902,8875923000,First Author,CAN,North America,Pratt D.D.,"Centre for Health Education Scholarship, University of British Columbia",CAN,North America,High income
6903,8876653900,Co-author,CHN,Asia,Shen T.,"Department of Internal Medicine, Peking Union Medical College Hospital, PUMCH, Chinese Academy of Medical Science, CAMS, Peking Union Medical College, PUMC",CHN,East Asia & Pacific,Upper middle income
6904,8878556300,Co-author,TUR,Asia,Pamuk A.G.,"Faculty of Medicine, Department of Anesthesiology and Reanimation, Hacettepe University",TUR,Europe & Central Asia,Upper middle income
6905,8878640100,Co-author,USA,North America,Hall M.,"Children's Hospital Association, Cincinnati Children's Hospital Medical Center",USA,North America,High income
6906,8878892200,Co-author,DEU,Europe,Domitrz I.,"School of Medicine and Health, Department of Diagnostic and Interventional Radiology, Klinikum rechts der Isar, TUM University Hospital, Technical University",DEU,Europe & Central Asia,High income
6907,8879794500,Co-author,USA,North America,Temkin S.M.,"Research on Women's Health, National Institutes of Health",USA,North America,High income
6908,8879831700,Co-author,AUS,Oceania,Holliday E.,"School of Medicine and Public Health, University of Newcastle, University Drive, Clinical Research Design, IT and Statistical Support Unit, Hunter Medical Research Institute",AUS,East Asia & Pacific,High income
6909,8880216700,Co-author,USA,North America,Stenson A.,Oregon Health and Science University School of Medicine,USA,North America,High income
6910,8881307100,Co-author,NOR,Europe,Løvseth L.,"Division of Psychiatry, St Olavs' University Hospital",NOR,Europe & Central Asia,High income
6911,8881391600,Co-author,CAN,North America,Sidhu R.,"Department of Surgery, University of British Columbia",CAN,North America,High income
6912,8885129800,Co-author,USA,North America,Wall S.,New York University School of Medicine/Bellvue Hospital Center,USA,North America,High income
6913,8885637800,Co-author,JPN,Asia,Danjoh I.,"Tohoku Medical Megabank Organization, Tohoku University",JPN,East Asia & Pacific,High income
6914,8886276100,Co-author,JPN,Asia,Fujitani S.,"Educational Committee, Tokyo Bay Urayasu Ichikawa Medical Center, Emergency Medicine, Critical Care Medicine, St. Marianna University",JPN,East Asia & Pacific,High income
6915,8886412800,First Author,GBR,Europe,Demou E.,"MRC, CSO Social and Public Health Sciences Unit, Institute of Health and Wellbeing, University of Glasgow, G2 3QB",GBR,Europe & Central Asia,High income
6916,8886514700,Co-author,NLD,Europe,Meijer J.M.R.,"Department of Surgery, University Medical Center",NLD,Europe & Central Asia,High income
6917,8887924800,Co-author,PRT,Europe,Sousa P.,"NOVA National School of Public Health, Public Health Research Centre, Comprehensive Health Research Center, CHRC, NOVA University",PRT,Europe & Central Asia,High income
6918,8888393900,Co-author,BRA,South America,Travassos A.G.A.,"Department of Life Sciences, the State University of Bahia",BRA,Latin America & Caribbean,Upper middle income
6919,8889382200,Co-author,NLD,Europe,Geukers V.G.M.,"Amsterdam UMC, Emma Children’s Hospital, University of Amsterdam",NLD,Europe & Central Asia,High income
6920,8890811100,First Author,TWN,Asia,Chen K.-S.,"Department of Nephrology, Chang Gung Memorial Hospital, Chang Gung Medical Education Research Center, CG-MERC, Chang Gung Memorial Hospital, College of Medicine, Chang Gung University",TWN,East Asia & Pacific,High income
6921,8891506700,First Author,USA,North America,Packer C.D.,"Case Western Reserve University, School of Medicine, Cleveland VA Medical Center",USA,North America,High income
6922,8891648300,Co-author,USA,North America,Yialamas M.A.,"Internal Medicine Residency, Brigham and Women's Hospital, Harvard Medical School",USA,North America,High income
6923,8892161900,Co-author,FIN,Europe,Hintsanen M.,"The Faculty of Education and Psychology, University of Oulu",FIN,Europe & Central Asia,High income
6924,8892370600,Co-author,TUR,Asia,Uncu Y.,"Department of Family Medicine, Bursa Uludag University School of Medicine",TUR,Europe & Central Asia,Upper middle income
6925,8892373900,Co-author,ZAF,Africa,Bheekie A.,"Clinical Pharmacy, School of Pharmacy, University of the Western Cape",ZAF,Sub-Saharan Africa,Upper middle income
6926,8892502600,Co-author,DNK,Europe,O'Connor M.,"Unit for Psychooncology and Health Psychology, Department of Oncology, Aarhus University Hospital, Department of Psychology, Aarhus University",DNK,Europe & Central Asia,High income
6927,8893432600,Co-author,USA,North America,Braman J.P.,"Department of Orthopaedic Surgery, University of Minnesota",USA,North America,High income
6928,8894477800,Co-author,SWE,Europe,Cederborg A.,"Institute of Medicine, Department of Molecular and Clinical Medicine, the Sahlgrenska Academy, University of Gothenburg, Department of Internal Medicine, Sahlgrenska University Hospital",SWE,Europe & Central Asia,High income
6929,8894699700,Co-author,USA,North America,Qasim A.,"Division of Cardiology, University of California",USA,North America,High income
6930,8895711200,Co-author,DEU,Europe,Stieg M.,Charité - Universitätsmedizin Berlin,DEU,Europe & Central Asia,High income
